LOCATION,MNF_YEAR,BRAND,MODEL,VARIANT,DRIVEN_KM,FUELTYPE,NOOF_OWNERS,PRICE
Bengaluru,2018,Maruti,Alto K10 VXI (O) AMT,Manual,"47,120 km",Petrol,1st Owner,"₹3,75,499"
Bengaluru,2019,Maruti,Alto K10 VXI,Manual,"15,017 km",Petrol,2nd Owner,"₹3,99,199"
Bengaluru,2018,Maruti,Alto K10 VXI,Manual,"24,316 km",Petrol,1st Owner,"₹4,12,899"
Bengaluru,2018,Maruti,Alto K10 VXI,Manual,"16,547 km",Petrol,1st Owner,"₹4,23,799"
Bengaluru,2018,Maruti,Alto K10 VXI OPT,Manual,"48,435 km",Petrol,1st Owner,"₹4,20,799"
Bengaluru,2017,Maruti,Alto K10 VXI AMT,Manual,"24,058 km",Petrol,2nd Owner,"₹4,07,499"
Bengaluru,2011,Hyundai,Eon ERA,Manual,"14,709 km",Petrol,2nd Owner,"₹3,06,899"
Bengaluru,2010,Maruti,Ritz LXI,Manual,"59,705 km",Petrol,2nd Owner,"₹3,48,599"
Bengaluru,2016,Maruti,Baleno ZETA 1.2 K12,Manual,"40,204 km",Petrol,1st Owner,"₹6,76,099"
Bengaluru,2016,Maruti,Baleno ALPHA 1.2 K12,Manual,"51,706 km",Petrol,1st Owner,"₹6,28,399"
Bengaluru,2015,Hyundai,Elite i20 SPORTZ (O) 1.2,Manual,"20,534 km",Petrol,1st Owner,"₹6,37,999"
Bengaluru,2018,Volkswagen,Polo HIGH LINE PLUS 1.0,Manual,"41,145 km",Petrol,1st Owner,"₹6,48,699"
Bengaluru,2016,Renault,Kwid RXT 1.0 EASY-R  AT,,"35,941 km",Petrol,2nd Owner,"₹3,60,399"
Bengaluru,2010,Hyundai,i10 MAGNA 1.2,Manual,"43,838 km",Petrol,3rd Owner,"₹2,57,299"
Bengaluru,2009,Hyundai,i10 MAGNA 1.2 AT,Automatic,"58,491 km",Petrol,2nd Owner,"₹2,92,999"
Bengaluru,2018,Renault,Kwid CLIMBER 1.0 AT,,"19,422 km",Petrol,2nd Owner,"₹3,99,099"
Bengaluru,2016,Maruti,Alto K10 VXI (O) AMT,Manual,"29,240 km",Petrol,1st Owner,"₹4,29,899"
Bengaluru,2015,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,"50,999 km",Petrol,1st Owner,"₹4,87,499"
Bengaluru,2013,Maruti,Wagon R 1.0 VXI,Manual,"41,074 km",Petrol,1st Owner,"₹3,69,099"
Bengaluru,2017,Tata,Tiago XZA 1.2 REVOTRON,Automatic,"41,350 km",Petrol,1st Owner,"₹5,17,299"
Bengaluru,2014,Maruti,Alto 800 LXI,Manual,"55,082 km",Petrol,1st Owner,"₹2,86,999"
Bengaluru,2013,Maruti,Alto K10 VXI,Manual,"39,062 km",Petrol,2nd Owner,"₹2,67,799"
Bengaluru,2020,Hyundai,GRAND I10 NIOS SPORTZ 1.2 AT,Automatic,"2,538 km",Petrol,1st Owner,"₹7,98,199"
Bengaluru,2018,Tata,Tiago XZ 1.2 REVOTRON,Manual,"6,413 km",Petrol,1st Owner,"₹5,82,899"
Bengaluru,2013,Maruti,Wagon R 1.0 VXI,Manual,"44,510 km",Petrol,1st Owner,"₹3,70,299"
Bengaluru,2014,Toyota,Corolla Altis D 4D G,Manual,"64,294 km",Diesel,1st Owner,"₹9,29,099"
Bengaluru,2015,Audi,A3 35TDI,Automatic,"87,843 km",Diesel,1st Owner,"₹20,45,799"
Bengaluru,2013,Toyota,Corolla Altis GL,Manual,"1,08,542 km",Petrol,1st Owner,"₹5,92,399"
Bengaluru,2018,Mahindra,XUV500 W11 (O),,"33,834 km",Diesel,1st Owner,"₹14,95,999"
Bengaluru,2017,Mahindra,XUV500 W8 FWD,Manual,"45,362 km",Diesel,1st Owner,"₹13,96,599"
Bengaluru,2020,Mahindra,XUV500 W9,Manual,"10,813 km",Diesel,1st Owner,"₹17,86,499"
Bengaluru,2018,Hyundai,Tucson New 2WD AT GLS DIESEL,Automatic,"73,609 km",Diesel,2nd Owner,"₹18,08,399"
Bengaluru,2017,Hyundai,Verna 1.6 SX VTVT AT (O),Automatic,"29,635 km",Petrol,1st Owner,"₹10,70,399"
Bengaluru,2015,Ford,Figo Aspire 1.5 TREND DIESEL,Manual,"63,705 km",Diesel,1st Owner,"₹5,05,799"
Bengaluru,2017,Ford,Figo Aspire 1.2 TITANIUM PETROL,Manual,"22,645 km",Petrol,1st Owner,"₹6,00,599"
Bengaluru,2019,Honda,Amaze 1.2 VXMT I VTEC,Manual,"16,418 km",Petrol,1st Owner,"₹8,44,399"
Bengaluru,2012,Maruti,Swift Dzire VDI BS IV,Manual,"97,180 km",Diesel,1st Owner,"₹4,52,699"
Bengaluru,2012,Skoda,Rapid ELEGANCE 1.6 MPFI MT,Manual,"88,705 km",Petrol,2nd Owner,"₹4,86,499"
Bengaluru,2017,Honda,City V MT PETROL,Manual,"47,252 km",Petrol,1st Owner,"₹8,63,299"
Bengaluru,2017,Volkswagen,Ameo COMFORTLINE 1.2,Manual,"27,642 km",Petrol,1st Owner,"₹5,59,999"
Bengaluru,2018,Maruti,Ciaz DELTA 1.5 SHVS VVT AT,Automatic,"15,032 km",Petrol,1st Owner,"₹9,79,599"
Bengaluru,2020,Maruti,Ciaz DELTA 1.5 SHVS VVT MT,Manual,"21,249 km",Petrol,1st Owner,"₹9,30,099"
Bengaluru,2018,Maruti,Dzire VXI,Manual,"27,281 km",Petrol,1st Owner,"₹6,47,699"
Bengaluru,2020,Volkswagen,Vento HIGHLINE PLUS 1.0 TSI AT,Automatic,"8,464 km",Petrol,1st Owner,"₹14,03,099"
Bengaluru,2014,Maruti,Swift Dzire VDI BS IV,Manual,"79,550 km",Diesel,2nd Owner,"₹4,93,999"
Bengaluru,2019,Honda,Amaze 1.2 VXMT I VTEC,Manual,"16,418 km",Petrol,1st Owner,"₹8,44,399"
Bengaluru,2016,Volkswagen,Vento HIGHLINE 1.2 TSI AT,Manual,"56,791 km",Petrol,1st Owner,"₹7,97,599"
Bengaluru,2018,Toyota,YARIS V MT,Manual,"36,132 km",Petrol,1st Owner,"₹8,87,299"
Bengaluru,2018,Toyota,YARIS V CVT,Manual,"58,923 km",Petrol,1st Owner,"₹9,34,099"
Bengaluru,2018,Volkswagen,Ameo HIGHLINE PLUS 1.0,Manual,"14,079 km",Petrol,2nd Owner,"₹6,56,399"
Bengaluru,2018,Toyota,YARIS VX CVT,Manual,"23,165 km",Petrol,1st Owner,"₹9,95,299"
Bengaluru,2015,Honda,Amaze 1.2 SMT I VTEC,Manual,"29,794 km",Petrol,2nd Owner,"₹4,85,499"
Bengaluru,2014,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"49,515 km",Petrol,1st Owner,"₹5,30,299"
Bengaluru,2014,Honda,City SV MT DIESEL,Manual,"62,269 km",Diesel,2nd Owner,"₹5,87,699"
Bengaluru,2013,Honda,City S MT PETROL,Manual,"37,520 km",Petrol,2nd Owner,"₹5,59,999"
Bengaluru,2017,Maruti,Dzire VDI,Manual,"59,799 km",Diesel,1st Owner,"₹6,54,899"
Bengaluru,2014,Honda,Amaze 1.2 EXMT I VTEC,Manual,"58,249 km",Petrol,2nd Owner,"₹4,77,199"
Bengaluru,2012,Honda,City V MT PETROL,Manual,"97,288 km",Petrol,3rd Owner,"₹5,05,499"
Bengaluru,2014,Hyundai,Verna FLUIDIC 1.4 VTVT CX,,"44,336 km",Petrol,1st Owner,"₹6,05,099"
Bengaluru,2013,Honda,City S MT PETROL,Manual,"90,128 km",Petrol,1st Owner,"₹5,39,999"
Bengaluru,2013,Hyundai,Verna FLUIDIC 1.6 SX CRDI,Manual,"81,916 km",Diesel,2nd Owner,"₹5,63,399"
Bengaluru,2010,Honda,City V MT PETROL,Manual,"1,22,900 km",Petrol,1st Owner,"₹3,66,799"
Bengaluru,2016,Maruti,Ciaz ZXI PLUS,Manual,"45,970 km",Petrol,1st Owner,"₹7,29,399"
Bengaluru,2014,Honda,City SV MT PETROL,Manual,"80,312 km",Petrol,1st Owner,"₹6,30,799"
Bengaluru,2013,Honda,Amaze 1.2 VXMT I VTEC,Manual,"62,825 km",Petrol,1st Owner,"₹4,80,399"
Bengaluru,2014,Honda,City SV MT DIESEL,Manual,"86,324 km",Diesel,1st Owner,"₹6,02,999"
Bengaluru,2018,Toyota,YARIS V MT,Manual,"16,240 km",Petrol,1st Owner,"₹9,35,699"
Bengaluru,2017,Ford,Figo Aspire 1.2 TITANIUM PETROL,Manual,"14,252 km",Petrol,1st Owner,"₹6,25,099"
Bengaluru,2014,Maruti,Swift Dzire VXI AMT,Automatic,"33,716 km",Petrol,2nd Owner,"₹5,35,499"
Bengaluru,2020,Skoda,Rapid ACTIVE 1.0 TSI AT,,"11,379 km",Petrol,1st Owner,"₹11,01,399"
Bengaluru,2014,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"42,551 km",Petrol,1st Owner,"₹5,25,799"
Bengaluru,2018,Mahindra,XUV500 W11 (O),,"33,834 km",Diesel,1st Owner,"₹14,95,999"
Bengaluru,2017,Mahindra,XUV500 W8 FWD,Manual,"45,362 km",Diesel,1st Owner,"₹13,96,599"
Bengaluru,2020,Mahindra,XUV500 W9,Manual,"10,813 km",Diesel,1st Owner,"₹17,86,499"
Bengaluru,2018,Hyundai,Tucson New 2WD AT GLS DIESEL,Automatic,"73,609 km",Diesel,2nd Owner,"₹18,08,399"
Bengaluru,2014,Toyota,Corolla Altis D 4D G,Manual,"64,294 km",Diesel,1st Owner,"₹9,29,099"
Bengaluru,2015,Audi,A3 35TDI,Automatic,"87,843 km",Diesel,1st Owner,"₹20,45,799"
Bengaluru,2013,Toyota,Corolla Altis GL,Manual,"1,08,542 km",Petrol,1st Owner,"₹5,92,399"
Bengaluru,2017,Maruti,Ertiga ZDI PLUS SHVS,Manual,"29,935 km",Diesel,1st Owner,"₹9,51,399"
Bengaluru,2019,Hyundai,Creta 1.6 VTVT SX AUTO,Automatic,"12,493 km",Petrol,1st Owner,"₹14,86,399"
Bengaluru,2018,Ford,Ecosport 1.5 TITANIUM TI VCT AT,Automatic,"35,691 km",Petrol,2nd Owner,"₹9,67,399"
Bengaluru,2016,Maruti,Eeco 5 STR,Manual,"22,828 km",Petrol,1st Owner,"₹3,96,399"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"31,773 km",Petrol,1st Owner,"₹4,39,799"
Bengaluru,2018,Ford,Ecosport 1.5 TDCI TITANIUM PLUS,Manual,"29,824 km",Diesel,1st Owner,"₹9,17,399"
Bengaluru,2016,Renault,Duster RXL PETROL 104,Manual,"27,083 km",Petrol,2nd Owner,"₹7,28,499"
Bengaluru,2019,Maruti,Vitara Brezza VDI AMT,,"39,422 km",Diesel,1st Owner,"₹9,56,999"
Bengaluru,2018,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"22,212 km",Petrol,1st Owner,"₹8,63,199"
Bengaluru,2018,Ford,Ecosport 1.5 TITANIUM TI VCT AT,Automatic,"26,372 km",Petrol,1st Owner,"₹10,33,099"
Bengaluru,2019,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"37,947 km",Petrol,2nd Owner,"₹9,40,699"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"24,484 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"11,944 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2019,Tata,NEXON XZ+ 1.5,Manual,"59,415 km",Diesel,1st Owner,"₹9,28,099"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"5,711 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2016,Ford,Ecosport 1.5 TREND+ TDCI,Manual,"31,870 km",Diesel,1st Owner,"₹7,53,399"
Bengaluru,2018,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"20,398 km",Petrol,1st Owner,"₹8,39,999"
Bengaluru,2020,Hyundai,VENUE S MT 1.2 KAPPA,Manual,"7,415 km",Petrol,1st Owner,"₹8,95,699"
Bengaluru,2019,Hyundai,VENUE 1.4 CRDI S MT,Manual,"3,054 km",Diesel,1st Owner,"₹9,98,599"
Bengaluru,2019,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"17,389 km",Petrol,1st Owner,"₹10,13,999"
Bengaluru,2020,Ford,Ecosport 1.5 TITANIUM PLUS TI VCT AT,Manual,"13,853 km",Petrol,1st Owner,"₹11,36,899"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"11,521 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"12,154 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"14,600 km",Petrol,1st Owner,"₹4,39,799"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"48,272 km",Petrol,1st Owner,"₹4,37,399"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"27,150 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2020,Hyundai,VENUE 1.0 TURBO GDI SX+ AT,Automatic,"37,374 km",Petrol,1st Owner,"₹11,89,999"
Bengaluru,2016,Maruti,Eeco 5 STR,Manual,"62,880 km",Petrol,1st Owner,"₹3,92,099"
Bengaluru,2009,Toyota,Innova 2.5 V 7STR,Manual,"1,44,054 km",Diesel,2nd Owner,"₹6,00,099"
Bengaluru,2016,Mahindra,Kuv100 K6 6 STR,Manual,"22,163 km",Petrol,1st Owner,"₹4,61,999"
Bengaluru,2018,Tata,NEXON XM 1.2,Manual,"20,495 km",Petrol,1st Owner,"₹7,80,799"
Bengaluru,2019,Hyundai,VENUE S MT 1.2 KAPPA,Manual,"11,220 km",Petrol,1st Owner,"₹7,58,099"
Bengaluru,2017,Maruti,Ertiga ZDI PLUS SHVS,Manual,"29,935 km",Diesel,1st Owner,"₹9,51,399"
Bengaluru,2019,Hyundai,Creta 1.6 VTVT SX AUTO,Automatic,"12,493 km",Petrol,1st Owner,"₹14,86,399"
Bengaluru,2018,Ford,Ecosport 1.5 TITANIUM TI VCT AT,Automatic,"35,691 km",Petrol,2nd Owner,"₹9,67,399"
Bengaluru,2016,Maruti,Eeco 5 STR,Manual,"22,828 km",Petrol,1st Owner,"₹3,96,399"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"31,773 km",Petrol,1st Owner,"₹4,39,799"
Bengaluru,2018,Ford,Ecosport 1.5 TDCI TITANIUM PLUS,Manual,"29,824 km",Diesel,1st Owner,"₹9,17,399"
Bengaluru,2014,Maruti,Ertiga ZDI,Manual,"62,261 km",Diesel,1st Owner,"₹7,16,299"
Bengaluru,2020,Hyundai,VENUE S MT 1.2 KAPPA,Manual,"11,499 km",Petrol,1st Owner,"₹8,79,699"
Bengaluru,2015,Ford,Ecosport 1.0 ECOBOOST TITANIUM OPT,Manual,"27,264 km",Petrol,2nd Owner,"₹6,25,499"
Bengaluru,2018,Ford,Ecosport 1.5 TITANIUM SIGNATURE TI VCT (SUNROOF),Manual,"13,002 km",Petrol,1st Owner,"₹11,10,999"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"8,623 km",Petrol,1st Owner,"₹4,89,399"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"6,081 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"8,409 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"17,981 km",Petrol,1st Owner,"₹4,39,799"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"14,651 km",Petrol,1st Owner,"₹4,39,799"
Bengaluru,2017,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"31,060 km",Petrol,2nd Owner,"₹4,33,199"
Bengaluru,2018,Renault,Duster RXS CVT 106 PS,Automatic,"23,494 km",Petrol,2nd Owner,"₹9,56,499"
Bengaluru,2014,Honda,Mobilio 1.5 V OPT. I VTEC,Manual,"46,305 km",Petrol,1st Owner,"₹5,85,999"
Bengaluru,2009,Toyota,Innova 2.5 V 8 STR,Manual,"2,04,940 km",Diesel,2nd Owner,"₹7,84,099"
Bengaluru,2014,Maruti,Ertiga ZDI,Manual,"95,028 km",Diesel,3rd Owner,"₹6,15,299"
Bengaluru,2016,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"54,152 km",Diesel,1st Owner,"₹7,34,399"
Bengaluru,2018,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"20,398 km",Petrol,1st Owner,"₹8,39,999"
Bengaluru,2020,Hyundai,VENUE S MT 1.2 KAPPA,Manual,"7,415 km",Petrol,1st Owner,"₹8,95,699"
Bengaluru,2019,Hyundai,VENUE 1.4 CRDI S MT,Manual,"3,054 km",Diesel,1st Owner,"₹9,98,599"
Bengaluru,2019,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"17,389 km",Petrol,1st Owner,"₹10,13,999"
Bengaluru,2020,Ford,Ecosport 1.5 TITANIUM PLUS TI VCT AT,Manual,"13,853 km",Petrol,1st Owner,"₹11,36,899"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"12,154 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"11,521 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"14,600 km",Petrol,1st Owner,"₹4,39,799"
Bengaluru,2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"48,272 km",Petrol,1st Owner,"₹4,37,399"
Bengaluru,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"27,150 km",Petrol,1st Owner,"₹4,81,199"
Bengaluru,2020,Hyundai,VENUE 1.0 TURBO GDI SX+ AT,Automatic,"37,374 km",Petrol,1st Owner,"₹11,89,999"
Bengaluru,2016,Maruti,Eeco 5 STR,Manual,"62,880 km",Petrol,1st Owner,"₹3,92,099"
Bengaluru,2009,Toyota,Innova 2.5 V 7STR,Manual,"1,44,054 km",Diesel,2nd Owner,"₹6,00,099"
Bengaluru,2016,Mahindra,Kuv100 K6 6 STR,Manual,"22,163 km",Petrol,1st Owner,"₹4,61,999"
Bengaluru,2018,Tata,NEXON XM 1.2,Manual,"20,495 km",Petrol,1st Owner,"₹7,80,799"
Bengaluru,2019,Hyundai,VENUE S MT 1.2 KAPPA,Manual,"11,220 km",Petrol,1st Owner,"₹7,58,099"
Hyderabad,2019,Tata,Harrier XZ 2.0L Kryotec,Manual,"81,479 km",Diesel,1st Owner,"₹14,42,299"
Hyderabad,2018,Hyundai,Creta 1.4 E PLUS CRDI,Manual,"36,588 km",Diesel,1st Owner,"₹8,88,895"
Hyderabad,2019,Toyota,Innova Crysta 2.4 GX 8 STR,Manual,"1,87,298 km",Diesel,1st Owner,"₹15,70,499"
Hyderabad,2016,Maruti,Vitara Brezza ZDI,Manual,"96,448 km",Diesel,2nd Owner,"₹7,64,699"
Hyderabad,2021,Ford,Ecosport 1.5 TITANIUM PLUS TI VCT AT,,"25,610 km",Petrol,1st Owner,"₹11,08,499"
Hyderabad,2020,Ford,Ecosport 1.5 TITANIUM PLUS TI VCT AT,,"5,634 km",Petrol,1st Owner,"₹12,48,999"
Hyderabad,2019,Maruti,Vitara Brezza VDI AMT,Automatic,"54,705 km",Diesel,1st Owner,"₹9,18,199"
Hyderabad,2017,Maruti,Ertiga ZDI PLUS SHVS,Manual,"83,971 km",Diesel,1st Owner,"₹8,35,599"
Hyderabad,2018,Honda,WR-V 1.2 i-VTEC VX MT,Manual,"13,989 km",Petrol,1st Owner,"₹8,52,699"
Hyderabad,2018,Maruti,S Cross ZETA 1.3 SHVS,Manual,"68,278 km",Diesel,2nd Owner,"₹9,29,599"
Hyderabad,2018,Maruti,Vitara Brezza ZDI AMT,Automatic,"88,052 km",Diesel,2nd Owner,"₹8,97,699"
Hyderabad,2018,Maruti,Vitara Brezza VDI AMT,Manual,"81,477 km",Diesel,2nd Owner,"₹8,20,699"
Hyderabad,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"23,410 km",Petrol,1st Owner,"₹4,60,599"
Hyderabad,2017,Hyundai,Creta 1.6 SX PLUS AUTO PETROL,Automatic,"44,234 km",Petrol,2nd Owner,"₹10,57,699"
Hyderabad,2015,Toyota,Innova 2.5 VX 8 STR BS IV,Manual,"1,44,861 km",Diesel,2nd Owner,"₹9,44,999"
Hyderabad,2018,Maruti,Vitara Brezza ZDI AMT,Automatic,"44,764 km",Diesel,2nd Owner,"₹9,51,499"
Hyderabad,2016,Hyundai,Creta 1.6 CRDI SX PLUS AUTO,Automatic,"1,08,963 km",Diesel,1st Owner,"₹9,28,699"
Hyderabad,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"21,402 km",Petrol,1st Owner,"₹4,30,999"
Hyderabad,2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Manual,"9,338 km",Petrol,2nd Owner,"₹4,61,999"
Hyderabad,2020,Hyundai,VENUE 1.5 SX CRDI MT,,"40,139 km",Diesel,1st Owner,"₹10,35,499"
Hyderabad,2017,Hyundai,Xcent S 1.2,Manual,"39,080 km",Petrol,1st Owner,"₹5,29,199"
Hyderabad,2018,Hyundai,Verna 1.6 CRDI SX + AT,Automatic,"32,419 km",Diesel,1st Owner,"₹11,14,199"
Hyderabad,2018,Hyundai,Verna 1.6 CRDI SX + AT,Automatic,"83,119 km",Diesel,1st Owner,"₹10,71,999"
Hyderabad,2012,Maruti,Swift Dzire VDI BS IV,Manual,"1,29,986 km",Diesel,2nd Owner,"₹4,98,399"
Hyderabad,2016,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"69,673 km",Petrol,1st Owner,"₹5,47,099"
Hyderabad,2014,Honda,City V MT PETROL,Manual,"40,798 km",Petrol,1st Owner,"₹5,52,199"
Hyderabad,2017,Maruti,Dzire VXI,Manual,"26,573 km",Petrol,1st Owner,"₹6,59,299"
Hyderabad,2014,Honda,Amaze 1.5 VXMT I DTEC,Manual,"1,11,522 km",Diesel,1st Owner,"₹4,54,399"
Hyderabad,2016,Honda,Amaze 1.2 SMT I VTEC,Manual,"45,838 km",Petrol,1st Owner,"₹4,93,799"
Hyderabad,2012,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"61,660 km",Petrol,1st Owner,"₹4,67,799"
Hyderabad,2017,Honda,City VX CVT PETROL,Automatic,"64,208 km",Petrol,1st Owner,"₹8,63,499"
Hyderabad,2012,Maruti,Swift Dzire VDI BS IV,Manual,"1,21,755 km",Diesel,1st Owner,"₹4,88,799"
Hyderabad,2019,Maruti,Dzire VDI,Manual,"21,577 km",Diesel,1st Owner,"₹7,35,499"
Hyderabad,2015,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"61,290 km",Petrol,2nd Owner,"₹5,14,699"
Hyderabad,2017,Maruti,IGNIS DELTA 1.2 K12,Manual,"12,511 km",Petrol,2nd Owner,"₹5,54,999"
Hyderabad,2017,Honda,Jazz VX  1.2,Manual,"75,366 km",Petrol,2nd Owner,"₹6,04,099"
Hyderabad,2018,Maruti,Alto K10 VXI,Manual,"32,851 km",Petrol,1st Owner,"₹3,62,199"
Hyderabad,2018,Maruti,Alto 800 LXI,Manual,"9,846 km",Petrol,1st Owner,"₹3,31,099"
Hyderabad,2015,Maruti,Celerio VXI AMT,Automatic,"57,439 km",Petrol,2nd Owner,"₹4,04,199"
Hyderabad,2015,Maruti,Baleno SIGMA 1.2 K12,Manual,"1,06,686 km",Petrol,2nd Owner,"₹5,51,699"
Hyderabad,2017,Honda,Jazz 1.2 V MT,Manual,"24,448 km",Petrol,1st Owner,"₹5,94,199"
Hyderabad,2019,Volkswagen,Polo Trendline 1.0 L Petrol,Manual,"29,951 km",Petrol,1st Owner,"₹6,07,899"
Hyderabad,2017,Hyundai,Elite i20 SPORTZ 1.2,Manual,"97,198 km",Petrol,1st Owner,"₹5,72,499"
Hyderabad,2018,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,"13,696 km",Petrol,2nd Owner,"₹5,52,299"
Hyderabad,2017,Maruti,Swift VXI OPT,Manual,"29,996 km",Petrol,2nd Owner,"₹5,10,299"
Hyderabad,2019,Maruti,Swift VXI,Manual,"19,837 km",Petrol,1st Owner,"₹6,40,699"
Hyderabad,2017,Renault,Kwid RXL,Manual,"23,023 km",Petrol,1st Owner,"₹3,35,099"
Hyderabad,2017,Ford,New Figo 1.2 TITANIUM,Manual,"38,790 km",Petrol,1st Owner,"₹5,45,999"
Hyderabad,2019,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,"22,011 km",Petrol,1st Owner,"₹5,96,299"
Hyderabad,2011,Hyundai,i10 MAGNA 1.2 KAPPA2,Manual,"16,423 km",Petrol,2nd Owner,"₹3,31,799"
Hyderabad,2018,Maruti,Alto K10 VXI,Manual,"53,339 km",Petrol,1st Owner,"₹3,69,099"
Hyderabad,2019,Maruti,Alto K10 VXI,Manual,"18,838 km",Petrol,1st Owner,"₹4,09,199"
Hyderabad,2017,Hyundai,Elite i20 SPORTZ 1.2,Manual,"87,864 km",Petrol,2nd Owner,"₹6,05,199"
Hyderabad,2012,Maruti,Alto LXI,Manual,"28,719 km",Petrol,1st Owner,"₹2,65,999"
Hyderabad,2017,Renault,Kwid RXL,Manual,"23,023 km",Petrol,1st Owner,"₹3,35,099"
Hyderabad,2018,Maruti,Baleno ALPHA DDIS 190,Manual,"93,808 km",Diesel,1st Owner,"₹7,86,099"
Hyderabad,2018,Maruti,IGNIS SIGMA 1.2 K12,Manual,"54,888 km",Petrol,1st Owner,"₹4,41,999"
Hyderabad,2013,Maruti,Alto 800 LXI,Manual,"42,131 km",Petrol,1st Owner,"₹2,47,599"
Hyderabad,2012,Maruti,A Star VXI ABS AT,Automatic,"97,893 km",Petrol,2nd Owner,"₹3,18,399"
Hyderabad,2010,Hyundai,i10 MAGNA 1.2,Manual,"55,412 km",Petrol,2nd Owner,"₹3,22,099"
Hyderabad,2017,Hyundai,Grand i10 SPORTS 1.2 VTVT,Manual,"19,376 km",Petrol,2nd Owner,"₹5,32,499"
Hyderabad,2013,Hyundai,i10 MAGNA 1.2 KAPPA2,Manual,"26,355 km",Petrol,1st Owner,"₹3,98,599"
Hyderabad,2017,Hyundai,Grand i10 prime T+ 1.1 CRDI,Manual,"81,624 km",Diesel,1st Owner,"₹4,10,599"
Hyderabad,2016,Ford,New Figo 1.5 TITANIUM AT PETROL,Automatic,"20,857 km",Petrol,2nd Owner,"₹5,81,699"
Hyderabad,2016,Hyundai,Elite i20 SPORTZ 1.4,Manual,"51,885 km",Diesel,1st Owner,"₹6,95,499"
Hyderabad,2014,Maruti,Swift ZDI,Manual,"85,173 km",Diesel,1st Owner,"₹4,73,199"
Hyderabad,2019,Hyundai,Grand i10 ASTA 1.2 VTVT,Manual,"32,836 km",Petrol,1st Owner,"₹5,93,699"
Hyderabad,2014,Maruti,Alto K10 VXI,Manual,"1,19,305 km",Petrol,2nd Owner,"₹2,63,699"
Hyderabad,2016,Hyundai,i20 Active 1.4 SX,Manual,"57,997 km",Diesel,1st Owner,"₹6,60,699"
Hyderabad,2016,Ford,New Figo 1.5 TITANIUM,Manual,"63,793 km",Diesel,1st Owner,"₹4,85,899"
